compound;compound_detail
2773;"656952.0"
2774;"5289428.0"
2775;"446541.0"
2776;"9853053.0"
2777;"24894149.0"
2778;"60815.0"
2779;"2118.0"
2780;"6918248.0"
2781;"448642.0"
2782;"5282242.0"
2783;"22297.0"
2784;"10127622.0"
2785;"5288382.0"
2786;"446753.0"
2787;"9863672.0"
2788;"4362.0"
2789;"447478.0"
2790;"447378.0"
2791;"5287571.0"
2792;"6437380.0"
2793;"14969.0"
2794;"4004.0"
2795;"7638.0"
2796;"5353288.0"
2797;"57469.0"
2798;"399618.0"
2799;"21855.0"
2800;"448535.0"
2801;"342.0"
2802;"3423265.0"
2803;"5280360.0"
2804;"449042.0"
2805;"17753915.0"
2806;"3448.0"
2807;"2146.0"
2808;"447573.0"
2809;"3373.0"
2810;"8226.0"
2811;"94599.0"
2812;"9547958.0"
2813;"10114365.0"
2814;"5362440.0"
2815;"22556917.0"
2816;"4437.0"
2817;"3749.0"
2818;"54727972.0"
2819;"40428878.0"
2820;"104747.0"
2821;"23724940.0"
2822;"5601.0"
2823;"3226.0"
2824;"5403.0"
2825;"10708341.0"
2826;"5284604.0"
2827;"5330608.0"
2828;"1175.0"
2829;"292661.0"
2830;"6918486.0"
2831;"445501.0"
2832;"13806.0"
2833;"4205.0"
2834;"736234.0"
2835;"24776445.0"
2836;"46937134.0"
2837;"17754027.0"
2838;"5321765.0"
2839;"938.0"
2840;"77992.0"
2841;"446783.0"
2842;"3261.0"
2843;"446965.0"
2844;"10302451.0"
2845;"159055.0"
2846;"492405.0"
2847;"5310967.0"
2848;"9782.0"
2849;"33613.0"
2850;"657087.0"
2851;"3781.0"
2852;"447196.0"
2853;"3369.0"
2854;"9882972.0"
2855;"3397.0"
2856;"6249.0"
2857;"667484.0"
2858;"131704276.0"
2859;"6852220.0"
2860;"5311309.0"
2861;"193512.0"
2862;"449157.0"
2863;"4592.0"
2864;"10249180.0"
2865;"5509.0"
2866;"10101.0"
2867;"5479530.0"
2868;"5288222.0"
2869;"5327096.0"
2870;"10345214.0"
2871;"656969.0"
2872;"3720.0"
2873;"11363176.0"
2874;"445784.0"
2875;"10680.0"
2876;"445555.0"
2877;"5288209.0"
2878;"516900.0"
2879;"9547884.0"
2880;"154257.0"
2881;"5336.0"
2882;"5426.0"
2883;"78607.0"
2884;"62930.0"
2885;"24864821.0"
2886;"4634038.0"
2887;"5288504.0"
2888;"2474.0"
2889;"6857692.0"
2890;"439326.0"
2891;"24764436.0"
2892;"5353305.0"
2893;"10311306.0"
2894;"446986.0"
2895;"3487.0"
2896;"12818200.0"
2897;"90311989.0"
2898;"31101.0"
2899;"5284550.0"
2900;"131704253.0"
2901;"46937133.0"
2902;"73342.0"
2903;"5574.0"
2904;"6852140.0"
2905;"448295.0"
2906;"4369432.0"
2907;"5287512.0"
2908;"4566.0"
2909;"2351.0"
2910;"12082259.0"
2911;"51263.0"
2912;"46937145.0"
2913;"52949062.0"
2914;"133005.0"
2915;"5327152.0"
2916;"5281224.0"
2917;"23653532.0"
2918;"6003770.0"
2919;"68205.0"
2920;"3034285.0"
2921;"4845.0"
2922;"12606920.0"
2923;"11526696.0"
2924;"10238.0"
2925;"6468.0"
2926;"5318517.0"
2927;"54684141.0"
2928;"11304895.0"
2929;"24856436.0"
2930;"1682.0"
2931;"447701.0"
2932;"656953.0"
2933;"21700.0"
2934;"448973.0"
2935;"446275.0"
2936;"71349.0"
2937;"12412578.0"
2938;"6436135.0"
2939;"5288821.0"
2940;"25093369.0"
2941;"24865390.0"
2942;"60490.0"
2943;"5359271.0"
2944;"1720.0"
2945;"67678.0"
2946;"3537.0"
2947;"17748441.0"
2948;"11960529.0"
2949;"26757.0"
2950;"9977819.0"
2951;"444451.0"
2952;"3052.0"
2953;"9819610.0"
2954;"15942672.0"
2955;"49846579.0"
2956;"93147.0"
2957;"3229.0"
2958;"448658.0"
2959;"10286462.0"
2960;"64968.0"
2961;"44263483.0"
2962;"46196517.0"
2963;"11967789.0"
2964;"446386.0"
2965;"44141871.0"
2966;"131704249.0"
2967;"6006.0"
2968;"5740.0"
2969;"7054.0"
2970;"439168.0"
2971;"4112111.0"
2972;"446805.0"
2973;"2484.0"
2974;"456390.0"
2975;"4781.0"
2976;"667466.0"
2977;"445722.0"
2978;"5330197.0"
2979;"194777.0"
2980;"25181315.0"
2981;"168120.0"
2982;"5289469.0"
2983;"10071196.0"
2984;"5438.0"
2985;"642324.0"
2986;"54758501.0"
2987;"3518.0"
2988;"5284583.0"
2989;"1933.0"
2990;"5287737.0"
2991;"10274777.0"
2992;"8631.0"
2993;"287180.0"
2994;"6604200.0"
2995;"21066087.0"
2996;"16362.0"
2997;"1587957.0"
2998;"445717.0"
2999;"33166.0"
3000;"444346.0"
3001;"447195.0"
3002;"6857691.0"
3003;"25011729.0"
3004;"5282381.0"
3005;"25210479.0"
3006;"92786.0"
3007;"3957.0"
3008;"41987.0"
3009;"971.0"
3010;"5139.0"
3011;"3034034.0"
3012;"896.0"
3013;"6323250.0"
3014;"446186.0"
3015;"4474585.0"
3016;"55466.0"
3017;"324690.0"
3018;"6420120.0"
3019;"6914573.0"
3020;"151174.0"
3021;"11538992.0"
3022;"5353788.0"
3023;"448573.0"
3024;"9549225.0"
3025;"446873.0"
3026;"2132.0"
3027;"656957.0"
3028;"5353307.0"
3029;"447329.0"
3030;"2206.0"
3031;"6446.0"
3032;"5280346.0"
3033;"123606.0"
3034;"867.0"
3035;"441300.0"
3036;"94191.0"
3037;"449190.0"
3038;"51634.0"
3039;"23647361.0"
3040;"9429.0"
3041;"46936176.0"
3042;"4462.0"
3043;"60953.0"
3044;"9864.0"
3045;"446994.0"
3046;"21319.0"
3047;"440995.0"
3048;"440005.0"
3049;"122173811.0"
3050;"152951.0"
3051;"57363.0"
3052;"10456828.0"
3053;"24180718.0"
3054;"25181321.0"
3055;"10348973.0"
3056;"447731.0"
3057;"71511839.0"
3058;"10100.0"
3059;"4021.0"
3060;"4116.0"
3061;"68841.0"
3062;"2131.0"
3063;"3336.0"
3064;"81831.0"
3065;"5288002.0"
3066;"5287495.0"
3067;"65016.0"
3068;"4912.0"
3069;"69020.0"
3070;"445109.0"
3071;"446090.0"
3072;"10062732.0"
3073;"3105.0"
3074;"54727980.0"
3075;"5833.0"
3076;"644013.0"
3077;"5462328.0"
3078;"12530.0"
3079;"447805.0"
3080;"6918314.0"
3081;"6323178.0"
3082;"5327092.0"
3083;"11404337.0"
3084;"24875313.0"
3085;"15664.0"
3086;"38945.0"
3087;"2374.0"
3088;"1021.0"
3089;"154059.0"
3090;"24436.0"
3091;"42611257.0"
3092;"5288859.0"
3093;"24014.0"
3094;"448436.0"
3095;"1369.0"
3096;"448013.0"
3097;"24836816.0"
3098;"6917779.0"
3099;"7060565.0"
3100;"449241.0"
3101;"5287890.0"
3102;"4173.0"
3103;"9547890.0"
3104;"4369.0"
3105;"5852.0"
3106;"9543486.0"
3107;"133021.0"
3108;"10249182.0"
3109;"3672.0"
3110;"108144.0"
3111;"24756824.0"
3112;"5478860.0"
3113;"11646.0"
3114;"17753777.0"
3115;"42627755.0"
3116;"447359.0"
3117;"5329103.0"
3118;"47528.0"
3119;"2350.0"
3120;"46937176.0"
3121;"444732.0"
3122;"44557636.0"
3123;"3005573.0"
3124;"5280343.0"
3125;"24808495.0"
3126;"16750123.0"
3127;"15547703.0"
3128;"444599.0"
3129;"2833.0"
3130;"5287870.0"
3131;"5862.0"
3132;"443936.0"
3133;"445892.0"
3134;"46937100.0"
3135;"107971.0"
3136;"447377.0"
3137;"24180721.0"
3138;"11500273.0"
3139;"5287459.0"
3140;"10062718.0"
3141;"71613.0"
3142;"11505008.0"
3143;"137.0"
3144;"74989.0"
3145;"4055.0"
3146;"4369390.0"
3147;"25113617.0"
3148;"69507.0"
3149;"91557.0"
3150;"14257662.0"
3151;"93082.0"
3152;"6102824.0"
3153;"5288814.0"
3154;"5289111.0"
3155;"6438583.0"
3156;"3348.0"
3157;"5775.0"
3158;"447076.0"
3159;"2145.0"
3160;"4062.0"
3161;"23722943.0"
3162;"6437378.0"
3163;"15978579.0"
3164;"444650.0"
3165;"21124461.0"
3166;"15906.0"
3167;"132519.0"
3168;"43815.0"
3169;"3385.0"
3170;"6917715.0"
3171;"75243795.0"
3172;"445841.0"
3173;"5288147.0"
3174;"2284.0"
3175;"5323.0"
3176;"647.0"
3177;"448940.0"
3178;"1548992.0"
3179;"60198.0"
3180;"5826.0"
3181;"5002.0"
3182;"46937102.0"
3183;"448828.0"
3184;"656668.0"
3185;"5311167.0"
3186;"443363.0"
3187;"6306.0"
3188;"16259.0"
3189;"447315.0"
3190;"5281104.0"
3191;"6918456.0"
3192;"5749.0"
3193;"49867153.0"
3194;"5388937.0"
3195;"11701820.0"
3196;"88064.0"
3197;"11963546.0"
3198;"448718.0"
3199;"7547.0"
3200;"56208.0"
3201;"501254.0"
3202;"448974.0"
3203;"11954293.0"
3204;"1667.0"
3205;"439153.0"
3206;"23657800.0"
3207;"444378.0"
3208;"54708735.0"
3209;"445824.0"
3210;"123964.0"
3211;"5665.0"
3212;"439246.0"
3213;"16040257.0"
3214;"3356.0"
3215;"5281042.0"
3216;"967.0"
3217;"6915744.0"
3218;"159252.0"
3219;"449209.0"
3220;"3038498.0"
3221;"68165256.0"
3222;"213049.0"
3223;"9796161.0"
3224;"11149906.0"
3225;"60919.0"
3226;"25210273.0"
3227;"4369393.0"
3228;"448890.0"
3229;"3182.0"
3230;"44129624.0"
3231;"24901723.0"
3232;"13373305.0"
3233;"70691449.0"
3234;"441207.0"
3235;"5403427.0"
3236;"9578005.0"
3237;"444837.0"
3238;"774282.0"
3239;"31378.0"
3240;"149790.0"
3241;"5573.0"
3242;"6101.0"
3243;"24989044.0"
3244;"46937083.0"
3245;"5206.0"
3246;"5988.0"
3247;"4674.0"
3248;"6597.0"
3249;"5944.0"
3250;"5936.0"
3251;"5287586.0"
3252;"46937127.0"
3253;"10086234.0"
3254;"54681908.0"
3255;"31275.0"
3256;"5284569.0"
3257;"64715.0"
3258;"68911.0"
3259;"24178120.0"
3260;"2761815.0"
3261;"24892821.0"
3262;"445825.0"
3263;"447458.0"
3264;"5330286.0"
3265;"54677470.0"
3266;"6326970.0"
3267;"5467.0"
3268;"9949848.0"
3269;"668.0"
3270;"16122585.0"
3271;"6918140.0"
3272;"10172943.0"
3273;"24812718.0"
3274;"447043.0"
3275;"445750.0"
3276;"24832027.0"
3277;"123979.0"
3278;"4528.0"
3279;"657308.0"
3280;"46937161.0"
3281;"163626.0"
3282;"7339.0"
3283;"5496715.0"
3284;"23653530.0"
3285;"54767916.0"
3286;"5287739.0"
3287;"446662.0"
3288;"39186.0"
3289;"3037032.0"
3290;"10135836.0"
3291;"5287617.0"
3292;"445713.0"
3293;"5281417.0"
3294;"5327123.0"
3295;"2088.0"
3296;"3446.0"
3297;"4369325.0"
3298;"11683556.0"
3299;"16850.0"
3300;"54676715.0"
3301;"92249.0"
3302;"4369568.0"
3303;"7970.0"
3304;"44257.0"
3305;"11270500.0"
3306;"4199.0"
3307;"447682.0"
3308;"54710214.0"
3309;"71768094.0"
3310;"108156.0"
3311;"5287692.0"
3312;"1511.0"
3313;"9552079.0"
3314;"4266.0"
3315;"9887812.0"
3316;"131704317.0"
3317;"4971.0"
3318;"5289460.0"
3319;"5281243.0"
3320;"19003.0"
3321;"27812.0"
3322;"445460.0"
3323;"46937028.0"
3324;"22298966.0"
3325;"11840913.0"
3326;"5289122.0"
3327;"6288.0"
3328;"6307.0"
3329;"3440.0"
3330;"1609.0"
3331;"2797541.0"
3332;"46882177.0"
3333;"6322.0"
3334;"72106.0"
3335;"447911.0"
3336;"447994.0"
3337;"5611.0"
3338;"3961.0"
3339;"11712649.0"
3340;"24894158.0"
3341;"233979.0"
3342;"444348.0"
3343;"36314.0"
3344;"131704313.0"
3345;"6869.0"
4101;"1990.0"
3346;"10050566.0"
3347;"750.0"
3348;"38103.0"
3349;"24861080.0"
3350;"3822.0"
3351;"448915.0"
3352;"66377.0"
3353;"457193.0"
3354;"3415.0"
3355;"4369103.0"
3356;"5479537.0"
3357;"448749.0"
3358;"3013848.0"
3359;"115069.0"
3360;"176077.0"
3361;"11149479.0"
3362;"25174101.0"
3363;"23656870.0"
3364;"5288145.0"
3365;"446202.0"
3366;"3033.0"
3367;"2196.0"
3368;"5287714.0"
3369;"15942655.0"
3370;"440317.0"
3371;"5327155.0"
3372;"2442.0"
3373;"446801.0"
3374;"45266800.0"
3375;"984.0"
3376;"11281011.0"
3377;"6540255.0"
3378;"4369080.0"
3379;"5288867.0"
3380;"7023019.0"
3381;"199994.0"
3382;"24894167.0"
3383;"21501.0"
3384;"2901.0"
3385;"11987804.0"
3386;"5288602.0"
3387;"5280489.0"
3388;"151243.0"
3389;"5280961.0"
3390;"444235.0"
3391;"4369285.0"
3392;"16722836.0"
3393;"5288259.0"
3394;"446916.0"
3395;"5070.0"
3396;"446598.0"
3397;"441290.0"
3398;"165879.0"
3399;"49843517.0"
3400;"67171867.0"
3401;"444885.0"
3402;"46937138.0"
3403;"65866.0"
3404;"10822243.0"
3405;"739358.0"
3406;"24963047.0"
3407;"5287488.0"
3408;"11779786.0"
3409;"443388.0"
3410;"2893.0"
3411;"2605.0"
3412;"6858209.0"
3413;"2795.0"
3414;"16220172.0"
3415;"444695.0"
3416;"43672.0"
3417;"46937143.0"
3418;"5288064.0"
3419;"5326866.0"
3420;"2754.0"
3421;"24822371.0"
3422;"13195.0"
3423;"516893.0"
3424;"6104.0"
3425;"5497056.0"
3426;"444797.0"
3427;"24866443.0"
3428;"3001028.0"
3429;"10288191.0"
3430;"4032.0"
3431;"3038522.0"
3432;"15950376.0"
3433;"441080.0"
3434;"5457.0"
3435;"445580.0"
3436;"445993.0"
3437;"2466.0"
3438;"448653.0"
3439;"115260.0"
3440;"448942.0"
3441;"448894.0"
3442;"5282415.0"
3443;"4149241.0"
3444;"11776755.0"
3445;"11505541.0"
3446;"11948288.0"
3447;"980.0"
3448;"5453.0"
3449;"9998128.0"
3450;"6102812.0"
3451;"9868491.0"
3452;"392622.0"
3453;"11852.0"
3454;"16741237.0"
3455;"17754035.0"
3456;"23727981.0"
3457;"5361323.0"
3458;"311.0"
3459;"11224409.0"
3460;"53387035.0"
3461;"5289112.0"
3462;"71306319.0"
3463;"53232.0"
3464;"6918305.0"
3465;"59768.0"
3466;"5359371.0"
3467;"2749.0"
3468;"68712.0"
3469;"28486.0"
3470;"5288615.0"
3471;"38409.0"
3472;"50599.0"
3473;"44571.0"
3474;"6279.0"
3475;"5289373.0"
3476;"6000.0"
3477;"447371.0"
3478;"131704177.0"
3479;"6323266.0"
3480;"119182.0"
3481;"34755.0"
3482;"4369082.0"
3483;"52942975.0"
3484;"115355.0"
3485;"104772.0"
3486;"3547.0"
3487;"6323197.0"
3488;"132302.0"
3489;"23700.0"
3490;"5546.0"
3491;"13017.0"
3492;"9927355.0"
3493;"91469.0"
3494;"192197.0"
3495;"4369567.0"
3496;"11188898.0"
3497;"5330812.0"
3498;"4763.0"
3499;"445675.0"
3500;"11651760.0"
3501;"79084.0"
3502;"24883486.0"
3503;"447405.0"
3504;"10450114.0"
3505;"1014.0"
3506;"16741116.0"
3507;"11483970.0"
3508;"941361.0"
3509;"3062316.0"
3510;"5531.0"
3511;"5280863.0"
3512;"46937080.0"
3513;"25023709.0"
3514;"1948.0"
3515;"23729147.0"
3516;"48041.0"
3517;"16136912.0"
3518;"6102788.0"
3519;"5288685.0"
3520;"644213.0"
3521;"5326869.0"
3522;"5288720.0"
3523;"9837656.0"
3524;"3055.0"
3525;"65124.0"
3526;"449462.0"
3527;"6914625.0"
3528;"15991577.0"
3529;"448062.0"
3530;"5327150.0"
3531;"4499.0"
3532;"5430.0"
3533;"54690031.0"
3534;"4290.0"
3535;"23586154.0"
3536;"3059.0"
3537;"72258.0"
3538;"9547923.0"
3539;"6099.0"
3540;"25203955.0"
3541;"10257.0"
3542;"8988.0"
3543;"10224181.0"
3544;"148121.0"
3545;"11001318.0"
3546;"24417.0"
3547;"1234.0"
3548;"5287850.0"
3549;"5878.0"
3550;"159324.0"
3551;"3256861.0"
3552;"1540.0"
3553;"165339.0"
3554;"24462.0"
3555;"24941258.0"
3556;"5326608.0"
3557;"24180714.0"
3558;"4891.0"
3559;"10089048.0"
3560;"131704306.0"
3561;"6918612.0"
3562;"447534.0"
3563;"5311071.0"
3564;"3825.0"
3565;"10403821.0"
3566;"56959087.0"
3567;"1484819.0"
3568;"5327131.0"
3569;"188350.0"
3570;"15627868.0"
3571;"10450624.0"
3572;"2130.0"
3573;"10095904.0"
3574;"6323527.0"
3575;"447835.0"
3576;"11556711.0"
3577;"2444.0"
3578;"23954.0"
3579;"5386.0"
3580;"447834.0"
3581;"54723704.0"
3582;"6119062.0"
3583;"5287467.0"
3584;"55245.0"
3585;"6540268.0"
3586;"30323.0"
3587;"17754054.0"
3588;"5288230.0"
3589;"5289324.0"
3590;"16129664.0"
3591;"6857690.0"
3592;"11005.0"
3593;"4684.0"
3594;"24901696.0"
3595;"16122643.0"
3596;"12219.0"
3597;"6172.0"
3598;"49866839.0"
3599;"3052762.0"
3600;"657098.0"
3601;"447655.0"
3602;"71300933.0"
3603;"2294.0"
3604;"24779677.0"
3605;"6109.0"
3606;"11674979.0"
3607;"30487.0"
3608;"60789.0"
3609;"3658.0"
3610;"5327160.0"
3611;"2719.0"
3612;"445302.0"
3613;"5288514.0"
3614;"444590.0"
3615;"3784.0"
3616;"9543424.0"
3617;"24963035.0"
3618;"181976.0"
3619;"65241.0"
3620;"2733.0"
3621;"4627204.0"
3622;"6862.0"
3623;"6540289.0"
3624;"440114.0"
3625;"129228.0"
3626;"6918589.0"
3627;"5287974.0"
3628;"15391.0"
3629;"4999.0"
3630;"444170.0"
3631;"1005.0"
3632;"10152654.0"
3633;"6603901.0"
3634;"5288538.0"
3635;"45273683.0"
3636;"24832019.0"
3637;"657041.0"
3638;"62156.0"
3639;"68770.0"
3640;"185460.0"
3641;"39562.0"
3642;"160556.0"
3643;"449243.0"
3644;"59227.0"
3645;"71771.0"
3646;"3702.0"
3647;"2431.0"
3648;"5312137.0"
3649;"104842.0"
3650;"11711595.0"
3651;"4585.0"
3652;"24798742.0"
3653;"5810.0"
3654;"5073.0"
3655;"441074.0"
3656;"3354.0"
3657;"2354.0"
3658;"63306.0"
3659;"447227.0"
3660;"6420178.0"
3661;"24971312.0"
3662;"5287610.0"
3663;"439524.0"
3664;"5362065.0"
3665;"9549223.0"
3666;"4369434.0"
3667;"656932.0"
3668;"2817424.0"
3669;"5289535.0"
3670;"9458.0"
3671;"688267.0"
3672;"5462442.0"
3673;"119590.0"
3674;"87642.0"
3675;"5326977.0"
3676;"9565.0"
3677;"24752844.0"
3678;"9823820.0"
3679;"8617.0"
3680;"4369101.0"
3681;"444182.0"
3682;"5533.0"
3683;"11840904.0"
3684;"15130.0"
3685;"23653500.0"
3686;"65063.0"
3687;"444607.0"
3688;"9549258.0"
3689;"445237.0"
3690;"5287846.0"
3691;"493570.0"
3692;"3001055.0"
3693;"121892.0"
3694;"445015.0"
3695;"9912519.0"
3696;"89594.0"
3697;"62867.0"
3698;"11290116.0"
3699;"17758920.0"
3700;"4037.0"
3701;"443408.0"
3702;"44259.0"
3703;"165491.0"
3704;"3157.0"
3705;"9869929.0"
3706;"444899.0"
3707;"9571004.0"
3708;"10178705.0"
3709;"8249.0"
3710;"5289501.0"
3711;"448238.0"
3712;"24941254.0"
3713;"2725.0"
3714;"24864078.0"
3715;"2726.0"
3716;"33887.0"
3717;"123871.0"
3718;"3380.0"
3719;"4630909.0"
3720;"6540428.0"
3721;"447123.0"
3722;"5326926.0"
3723;"657085.0"
3724;"5288332.0"
3725;"6436223.0"
3726;"44093.0"
3727;"448972.0"
3728;"5327013.0"
3729;"3007.0"
3730;"2856.0"
3731;"5288082.0"
3732;"2471.0"
3733;"5287706.0"
3734;"4066.0"
3735;"2225.0"
3736;"6834.0"
3737;"28204.0"
3738;"2765.0"
3739;"831616.0"
3740;"108092.0"
3741;"10235.0"
3742;"16666708.0"
3743;"448970.0"
3744;"2519.0"
3745;"4449.0"
3746;"57525501.0"
3747;"121891.0"
3748;"6057.0"
3749;"70931.0"
3750;"56069.0"
3751;"44599207.0"
3752;"76008.0"
3753;"44141860.0"
3754;"4820.0"
3755;"448991.0"
3756;"5281037.0"
3757;"903.0"
3758;"160024.0"
3759;"10275777.0"
3760;"45375808.0"
3761;"3191.0"
3762;"447700.0"
3763;"131704262.0"
3764;"129148.0"
3765;"440996.0"
3766;"4034.0"
3767;"9924495.0"
3768;"44129631.0"
3769;"446505.0"
3770;"9053.0"
3771;"24360.0"
3772;"4369141.0"
3773;"75846.0"
3774;"44144383.0"
3775;"5625.0"
3776;"11441375.0"
3777;"101798.0"
3778;"6729.0"
3779;"3343.0"
3780;"10095865.0"
3781;"447030.0"
3782;"66828839.0"
3783;"3291.0"
3784;"4293.0"
3785;"51081.0"
3786;"25113172.0"
3787;"11501341.0"
3788;"667476.0"
3789;"446054.0"
3790;"5287989.0"
3791;"6324659.0"
3792;"3033538.0"
3793;"31553.0"
3794;"6914624.0"
3795;"24199.0"
3796;"9817550.0"
3797;"745994.0"
3798;"115368.0"
3799;"9842606.0"
3800;"5326888.0"
3801;"11518241.0"
3802;"443943.0"
3803;"132999.0"
3804;"44129621.0"
3805;"448976.0"
3806;"5284551.0"
3807;"60846.0"
3808;"9547909.0"
3809;"153948.0"
3810;"4993.0"
3811;"16046126.0"
3812;"16757525.0"
3813;"18381.0"
3814;"5447130.0"
3815;"6010.0"
3816;"446814.0"
3817;"4470790.0"
3818;"49866889.0"
3819;"5311027.0"
3820;"84029.0"
3821;"6227.0"
3822;"25271577.0"
3823;"1613.0"
3824;"37393.0"
3825;"3256859.0"
3826;"676157.0"
3827;"17754184.0"
3828;"25242512.0"
3829;"33746.0"
3830;"3003141.0"
3831;"12374.0"
3832;"65103.0"
3833;"447466.0"
3834;"449021.0"
3835;"23728517.0"
3836;"10341154.0"
3837;"10150081.0"
3838;"285033.0"
3839;"1355.0"
3840;"11707110.0"
3841;"11428356.0"
3842;"2802.0"
3843;"5459918.0"
3844;"4474.0"
3845;"9942725.0"
3846;"10240.0"
3847;"3241.0"
3848;"6914661.0"
3849;"445957.0"
3850;"11567473.0"
3851;"586.0"
3852;"9750.0"
3853;"444635.0"
3854;"9820034.0"
3855;"20055414.0"
3856;"11712628.0"
3857;"753.0"
3858;"7504.0"
3859;"98614.0"
3860;"5311128.0"
3861;"15942652.0"
3862;"10411846.0"
3863;"4722579.0"
3864;"3374.0"
3865;"446241.0"
3866;"60871.0"
3867;"444139.0"
3868;"3034010.0"
3869;"46937132.0"
3870;"447476.0"
3871;"25129137.0"
3872;"443884.0"
3873;"17749728.0"
3874;"6024.0"
3875;"5287648.0"
3876;"46937052.0"
3877;"16122594.0"
3878;"5831.0"
3879;"190.0"
3880;"6228.0"
3881;"10042950.0"
3882;"6914657.0"
3883;"6917698.0"
3884;"5761.0"
3885;"32594.0"
3886;"24971313.0"
3887;"148140.0"
3888;"446143.0"
3889;"5288564.0"
3890;"5288641.0"
3891;"17754220.0"
3892;"13023332.0"
3893;"3033968.0"
3894;"3435.0"
3895;"22049997.0"
3896;"46936368.0"
3897;"111509.0"
3898;"3086401.0"
3899;"5288596.0"
3900;"2092.0"
3901;"16040294.0"
3902;"4641.0"
3903;"46937095.0"
3904;"5289442.0"
3905;"219077.0"
3906;"46936391.0"
3907;"124886.0"
3908;"5287550.0"
3909;"4064.0"
3910;"131704227.0"
3911;"145068.0"
3912;"445575.0"
3913;"44631903.0"
3914;"5496599.0"
3915;"61996.0"
3916;"1201549.0"
3917;"14205264.0"
3918;"25210.0"
3919;"439278.0"
3920;"6857702.0"
3921;"9822610.0"
3922;"22024915.0"
3923;"439284.0"
3924;"11502647.0"
3925;"124969.0"
3926;"24963036.0"
3927;"5391.0"
4102;"71070.0"
3928;"449459.0"
3929;"9084.0"
3930;"46937142.0"
3931;"4235.0"
3932;"24808489.0"
3933;"5282181.0"
3934;"5288710.0"
3935;"127151.0"
3936;"446239.0"
3937;"11581936.0"
3938;"447411.0"
3939;"5227.0"
3940;"33741.0"
3941;"24941263.0"
3942;"25102847.0"
3943;"70807.0"
3944;"5289417.0"
3945;"46937061.0"
3946;"5791881.0"
3947;"3396.0"
3948;"25030387.0"
3949;"996.0"
3950;"3064778.0"
3951;"10258.0"
3952;"3011155.0"
3953;"445114.0"
3954;"52195.0"
3955;"522325.0"
3956;"3033818.0"
3957;"11963512.0"
3958;"4992.0"
3959;"20055510.0"
3960;"5281915.0"
3961;"445785.0"
3962;"3821.0"
3963;"5288032.0"
3964;"9576891.0"
3965;"10297982.0"
3966;"447867.0"
3967;"462919.0"
3968;"3156.0"
3969;"441480.0"
3970;"16490.0"
3971;"25134253.0"
3972;"5289294.0"
3973;"5284632.0"
3974;"5253.0"
3975;"764.0"
3976;"446124.0"
3977;"17754396.0"
3978;"3365.0"
3979;"3952261.0"
3980;"24882195.0"
3981;"54682461.0"
3982;"5991.0"
3983;"1783.0"
3984;"11348631.0"
3985;"131704242.0"
3986;"16760467.0"
3987;"16058630.0"
3988;"72385.0"
3989;"46937106.0"
3990;"16115747.0"
3991;"4506.0"
3992;"16129704.0"
3993;"6914659.0"
3994;"9833444.0"
3995;"123619.0"
3996;"15897928.0"
3997;"17473.0"
3998;"2161.0"
3999;"2162.0"
4000;"11840981.0"
4001;"17975425.0"
4002;"5281672.0"
4003;"131704218.0"
4004;"441298.0"
4005;"9930049.0"
4006;"26879.0"
4007;"3387240.0"
4008;"67361.0"
4009;"10184665.0"
4010;"656986.0"
4011;"1712095.0"
4012;"445382.0"
4013;"25138278.0"
4014;"84704.0"
4015;"4288.0"
4016;"5481350.0"
4017;"3520.0"
4018;"62436.0"
4019;"44424639.0"
4020;"15689.0"
4021;"2732.0"
4022;"46936447.0"
4023;"638678.0"
4024;"4594.0"
4025;"71077.0"
4026;"6918562.0"
4027;"65957.0"
4028;"82146.0"
4029;"4946.0"
4030;"1400.0"
4031;"6176.0"
4032;"6443013.0"
4033;"445245.0"
4034;"10364585.0"
4035;"2734054.0"
4036;"17753791.0"
4037;"743.0"
4038;"448294.0"
4039;"4636.0"
4040;"3085218.0"
4041;"16122634.0"
4042;"3025803.0"
4043;"23627203.0"
4044;"5328969.0"
4045;"62751.0"
4046;"45266502.0"
4047;"10062714.0"
4048;"10340.0"
4049;"447912.0"
4050;"9651.0"
4051;"2730282.0"
4052;"446156.0"
4053;"9547943.0"
4054;"5287452.0"
4055;"3763.0"
4056;"208901.0"
4057;"31307.0"
4058;"5287671.0"
4059;"5327109.0"
4060;"122671.0"
4061;"5282138.0"
4062;"443118.0"
4063;"5326637.0"
4064;"46936855.0"
4065;"657096.0"
4066;"25113181.0"
4067;"447532.0"
4068;"11840979.0"
4069;"24821094.0"
4070;"6327350.0"
4071;"10482134.0"
4072;"338.0"
4103;"44129642.0"
4073;"12057.0"
4074;"10342449.0"
4075;"656911.0"
4076;"445072.0"
4077;"11742.0"
4078;"46937026.0"
4079;"447110.0"
4080;"10472693.0"
4081;"125017.0"
4082;"9864881.0"
4083;"9294.0"
4084;"446122.0"
4085;"4493.0"
4086;"445248.0"
4087;"68368.0"
4088;"11493841.0"
4089;"5289247.0"
4090;"5289332.0"
4091;"19150.0"
4092;"1549098.0"
4093;"165331.0"
4094;"9034.0"
4095;"3404.0"
4104;"969472.0"
4105;"6420121.0"
4106;"6857699.0"
4107;"5966.0"
4108;"125564.0"
4109;"131704252.0"
4110;"5326971.0"
4111;"4913.0"
4112;"441314.0"
4113;"25220914.0"
4114;"45270264.0"
4115;"17753797.0"
4116;"22850133.0"
